8d9a114f-6bdc-4817-ae85-fa0786926141,143.868,31.6854,-22.9428
8d9a114f-6bdc-4817-ae85-fa0786926141,146.886,31.7872,-23.4128
8d9a114f-6bdc-4817-ae85-fa0786926141,149.864,31.7193,-23.9358
8d9a114f-6bdc-4817-ae85-fa0786926141,152.799,31.623,-24.4164
8d9a114f-6bdc-4817-ae85-fa0786926141,155.677,31.4651,-24.9598
8d9a114f-6bdc-4817-ae85-fa0786926141,158.498,31.2486,-25.4636
8d9a114f-6bdc-4817-ae85-fa0786926141,161.295,30.9804,-25.9219
8d9a114f-6bdc-4817-ae85-fa0786926141,164.017,30.7072,-26.3813
8d9a114f-6bdc-4817-ae85-fa0786926141,166.747,30.355,-26.7784
8d9a114f-6bdc-4817-ae85-fa0786926141,169.401,29.9504,-27.2629
8d9a114f-6bdc-4817-ae85-fa0786926141,172.015,29.5573,-27.659
8d9a114f-6bdc-4817-ae85-fa0786926141,174.601,29.0083,-28.0968
8d9a114f-6bdc-4817-ae85-fa0786926141,177.179,28.4855,-28.4444
8d9a114f-6bdc-4817-ae85-fa0786926141,179.7,27.8839,-28.8324
8d9a114f-6bdc-4817-ae85-fa0786926141,182.189,27.205,-29.2675
8d9a114f-6bdc-4817-ae85-fa0786926141,184.626,26.5391,-29.6526
8d9a114f-6bdc-4817-ae85-fa0786926141,187.05,25.7808,-30.0358
8d9a114f-6bdc-4817-ae85-fa0786926141,189.481,25.0302,-30.3469
8d9a114f-6bdc-4817-ae85-fa0786926141,191.854,24.213,-30.697
8d9a114f-6bdc-4817-ae85-fa0786926141,194.239,23.2619,-31.0711
8d9a114f-6bdc-4817-ae85-fa0786926141,196.555,22.417,-31.3911
8d9a114f-6bdc-4817-ae85-fa0786926141,198.867,21.4193,-31.7388
8d9a114f-6bdc-4817-ae85-fa0786926141,201.151,20.4067,-32.0775
8d9a114f-6bdc-4817-ae85-fa0786926141,203.35,19.2332,-32.5105
8d9a114f-6bdc-4817-ae85-fa0786926141,205.596,18.0269,-32.9006
8d9a114f-6bdc-4817-ae85-fa0786926141,207.813,16.8514,-33.2705
8d9a114f-6bdc-4817-ae85-fa0786926141,210.045,15.5668,-33.6414
8d9a114f-6bdc-4817-ae85-fa0786926141,212.214,14.2404,-34.038
8d9a114f-6bdc-4817-ae85-fa0786926141,214.38,12.8005,-34.443
8d9a114f-6bdc-4817-ae85-fa0786926141,216.56,11.3688,-34.8245
8d9a114f-6bdc-4817-ae85-fa0786926141,218.732,9.91122,-35.1995
8d9a114f-6bdc-4817-ae85-fa0786926141,220.873,8.40672,-35.5842
8d9a114f-6bdc-4817-ae85-fa0786926141,222.966,6.78204,-35.9882
8d9a114f-6bdc-4817-ae85-fa0786926141,225.109,5.10032,-36.3799
8d9a114f-6bdc-4817-ae85-fa0786926141,227.243,3.43249,-36.756
8d9a114f-6bdc-4817-ae85-fa0786926141,229.356,1.7321,-37.1291
8d9a114f-6bdc-4817-ae85-fa0786926141,231.483,-0.0423399,-37.5102
8d9a114f-6bdc-4817-ae85-fa0786926141,233.585,-1.91048,-37.8943
8d9a114f-6bdc-4817-ae85-fa0786926141,235.669,-3.80091,-38.2756
8d9a114f-6bdc-4817-ae85-fa0786926141,237.803,-5.69383,-38.6545
8d9a114f-6bdc-4817-ae85-fa0786926141,239.84,-7.65499,-39.0308
8d9a114f-6bdc-4817-ae85-fa0786926141,241.89,-9.63924,-39.4011
8d9a114f-6bdc-4817-ae85-fa0786926141,243.934,-11.6604,-39.7706
8d9a114f-6bdc-4817-ae85-fa0786926141,245.971,-13.7177,-40.1395
8d9a114f-6bdc-4817-ae85-fa0786926141,248.003,-15.8099,-40.5078
8d9a114f-6bdc-4817-ae85-fa0786926141,250.03,-17.9362,-40.8758
8d9a114f-6bdc-4817-ae85-fa0786926141,252.052,-20.0961,-41.2434
8d9a114f-6bdc-4817-ae85-fa0786926141,254.07,-22.2879,-41.6108
8d9a114f-6bdc-4817-ae85-fa0786926141,256.084,-24.511,-41.9781
8d9a114f-6bdc-4817-ae85-fa0786926141,258.096,-26.7644,-42.3453
8d9a114f-6bdc-4817-ae85-fa0786926141,260.104,-29.0472,-42.7125
8d9a114f-6bdc-4817-ae85-fa0786926141,262.111,-31.3586,-43.0799
9e2f6de0-23df-4604-ab60-c384ced31ec5,-1.17325,-2.85196E-4,-1.19288
9e2f6de0-23df-4604-ab60-c384ced31ec5,5.9829,1.39705,-1.45067
9e2f6de0-23df-4604-ab60-c384ced31ec5,12.9037,2.85049,-1.69868
9e2f6de0-23df-4604-ab60-c384ced31ec5,19.6012,4.34911,-1.93754
9e2f6de0-23df-4604-ab60-c384ced31ec5,26.1014,5.83398,-2.11572
9e2f6de0-23df-4604-ab60-c384ced31ec5,32.3964,7.36173,-2.30879
9e2f6de0-23df-4604-ab60-c384ced31ec5,38.5293,8.737,-2.50675
9e2f6de0-23df-4604-ab60-c384ced31ec5,44.493,10.0682,-2.73764
9e2f6de0-23df-4604-ab60-c384ced31ec5,50.2918,11.4033,-3.00021
9e2f6de0-23df-4604-ab60-c384ced31ec5,55.9642,12.6019,-3.23417
9e2f6de0-23df-4604-ab60-c384ced31ec5,61.4853,13.8184,-3.41473
9e2f6de0-23df-4604-ab60-c384ced31ec5,66.8756,15.0059,-3.5915
9e2f6de0-23df-4604-ab60-c384ced31ec5,72.1381,16.1486,-3.76263
9e2f6de0-23df-4604-ab60-c384ced31ec5,77.292,17.1628,-4.00193
9e2f6de0-23df-4604-ab60-c384ced31ec5,82.332,18.1477,-4.20766
9e2f6de0-23df-4604-ab60-c384ced31ec5,87.2562,19.1,-4.38047
9e2f6de0-23df-4604-ab60-c384ced31ec5,92.087,19.9684,-4.55348
9e2f6de0-23df-4604-ab60-c384ced31ec5,96.8181,20.7894,-4.67919
9e2f6de0-23df-4604-ab60-c384ced31ec5,101.438,21.619,-4.78835
9e2f6de0-23df-4604-ab60-c384ced31ec5,105.958,22.4166,-4.91643
9e2f6de0-23df-4604-ab60-c384ced31ec5,110.392,23.1418,-5.08036
9e2f6de0-23df-4604-ab60-c384ced31ec5,114.696,24.0093,-5.16949
9e2f6de0-23df-4604-ab60-c384ced31ec5,118.942,24.7448,-5.17488
9e2f6de0-23df-4604-ab60-c384ced31ec5,123.104,25.4424,-5.19004
9e2f6de0-23df-4604-ab60-c384ced31ec5,127.202,26.0364,-5.19187
9e2f6de0-23df-4604-ab60-c384ced31ec5,131.23,26.5534,-5.2614
9e2f6de0-23df-4604-ab60-c384ced31ec5,135.165,27.116,-5.2298
9e2f6de0-23df-4604-ab60-c384ced31ec5,139.115,27.2394,-5.4048
9e2f6de0-23df-4604-ab60-c384ced31ec5,142.923,27.6279,-5.44253
9e2f6de0-23df-4604-ab60-c384ced31ec5,146.643,28.0522,-5.44149
9e2f6de0-23df-4604-ab60-c384ced31ec5,150.342,28.3123,-5.46815
9e2f6de0-23df-4604-ab60-c384ced31ec5,153.974,28.5259,-5.45863
9e2f6de0-23df-4604-ab60-c384ced31ec5,157.513,28.7896,-5.40491
9e2f6de0-23df-4604-ab60-c384ced31ec5,161.062,28.8327,-5.34317
9e2f6de0-23df-4604-ab60-c384ced31ec5,164.532,28.8851,-5.31763
9e2f6de0-23df-4604-ab60-c384ced31ec5,167.951,28.8954,-5.29603
9e2f6de0-23df-4604-ab60-c384ced31ec5,171.308,28.8751,-5.21191
9e2f6de0-23df-4604-ab60-c384ced31ec5,174.614,28.8019,-5.19865
9e2f6de0-23df-4604-ab60-c384ced31ec5,177.848,28.7604,-5.08442
9e2f6de0-23df-4604-ab60-c384ced31ec5,181.077,28.5684,-5.01489
9e2f6de0-23df-4604-ab60-c384ced31ec5,184.244,28.3722,-4.95814
9e2f6de0-23df-4604-ab60-c384ced31ec5,187.332,28.2173,-4.81843
9e2f6de0-23df-4604-ab60-c384ced31ec5,190.417,27.9791,-4.71207
9e2f6de0-23df-4604-ab60-c384ced31ec5,193.497,27.6038,-4.57825
9e2f6de0-23df-4604-ab60-c384ced31ec5,196.522,27.1964,-4.41196
9e2f6de0-23df-4604-ab60-c384ced31ec5,199.546,26.6893,-4.28879
9e2f6de0-23df-4604-ab60-c384ced31ec5,202.509,26.1554,-4.1973
9e2f6de0-23df-4604-ab60-c384ced31ec5,205.464,25.5386,-4.0605
9e2f6de0-23df-4604-ab60-c384ced31ec5,208.388,24.8448,-3.93261
9e2f6de0-23df-4604-ab60-c384ced31ec5,211.287,24.0631,-3.78433
9e2f6de0-23df-4604-ab60-c384ced31ec5,214.155,23.2655,-3.70794
9e2f6de0-23df-4604-ab60-c384ced31ec5,216.973,22.417,-3.57647
9e2f6de0-23df-4604-ab60-c384ced31ec5,219.755,21.5322,-3.44065
9e2f6de0-23df-4604-ab60-c384ced31ec5,222.528,20.5628,-3.335
9e2f6de0-23df-4604-ab60-c384ced31ec5,225.241,19.5931,-3.20874
9e2f6de0-23df-4604-ab60-c384ced31ec5,227.963,18.4749,-3.08803
9e2f6de0-23df-4604-ab60-c384ced31ec5,230.624,17.4128,-2.96255
9e2f6de0-23df-4604-ab60-c384ced31ec5,233.243,16.3139,-2.80742
9e2f6de0-23df-4604-ab60-c384ced31ec5,235.869,15.1249,-2.70548
9e2f6de0-23df-4604-ab60-c384ced31ec5,238.487,13.8277,-2.59645
9e2f6de0-23df-4604-ab60-c384ced31ec5,241.089,12.4321,-2.48835
9e2f6de0-23df-4604-ab60-c384ced31ec5,243.647,11.0845,-2.37081
9e2f6de0-23df-4604-ab60-c384ced31ec5,246.157,9.67828,-2.23132
9e2f6de0-23df-4604-ab60-c384ced31ec5,248.669,8.18694,-2.10625
9e2f6de0-23df-4604-ab60-c384ced31ec5,251.153,6.63336,-1.9785
9e2f6de0-23df-4604-ab60-c384ced31ec5,253.638,4.8414,-1.86437
9e2f6de0-23df-4604-ab60-c384ced31ec5,256.103,3.20604,-1.73721
9e2f6de0-23df-4604-ab60-c384ced31ec5,258.503,0.340593,-1.70813
9e2f6de0-23df-4604-ab60-c384ced31ec5,260.805,-3.36443,-1.65159
9e2f6de0-23df-4604-ab60-c384ced31ec5,263.192,-5.29939,-1.52732
9e2f6de0-23df-4604-ab60-c384ced31ec5,265.527,-7.29767,-1.40354
9e2f6de0-23df-4604-ab60-c384ced31ec5,267.892,-9.33801,-1.2838
9e2f6de0-23df-4604-ab60-c384ced31ec5,270.248,-11.4227,-1.16229
9e2f6de0-23df-4604-ab60-c384ced31ec5,272.589,-13.5531,-1.03841
9e2f6de0-23df-4604-ab60-c384ced31ec5,274.916,-15.7282,-0.912089
9e2f6de0-23df-4604-ab60-c384ced31ec5,277.229,-17.9472,-0.783289
9e2f6de0-23df-4604-ab60-c384ced31ec5,279.529,-20.2092,-0.651956
9e2f6de0-23df-4604-ab60-c384ced31ec5,281.817,-22.5134,-0.518038
9e2f6de0-23df-4604-ab60-c384ced31ec5,284.094,-24.8591,-0.381469
9e2f6de0-23df-4604-ab60-c384ced31ec5,286.358,-27.2451,-0.242209
9e2f6de0-23df-4604-ab60-c384ced31ec5,288.612,-29.6706,-0.100194
9e2f6de0-23df-4604-ab60-c384ced31ec5,290.855,-32.1349,0.0446333
037fdd71-17c0-4765-b23e-f53a2fcb30f1,-0.730698,-4.00174E-4,-1.84633
037fdd71-17c0-4765-b23e-f53a2fcb30f1,6.2278,2.1524,-3.21291
037fdd71-17c0-4765-b23e-f53a2fcb30f1,12.9554,4.24805,-4.53523
037fdd71-17c0-4765-b23e-f53a2fcb30f1,19.4669,6.28454,-5.81612
037fdd71-17c0-4765-b23e-f53a2fcb30f1,25.7679,8.24755,-7.10327
037fdd71-17c0-4765-b23e-f53a2fcb30f1,31.8719,10.1387,-8.3963
037fdd71-17c0-4765-b23e-f53a2fcb30f1,37.7879,12.0248,-9.65612
037fdd71-17c0-4765-b23e-f53a2fcb30f1,43.5285,13.8569,-10.9003
037fdd71-17c0-4765-b23e-f53a2fcb30f1,49.1069,15.6706,-12.0765
037fdd71-17c0-4765-b23e-f53a2fcb30f1,54.545,17.418,-13.1704
037fdd71-17c0-4765-b23e-f53a2fcb30f1,59.8302,19.14,-14.2548
037fdd71-17c0-4765-b23e-f53a2fcb30f1,64.9984,20.7571,-15.3162
037fdd71-17c0-4765-b23e-f53a2fcb30f1,70.0139,22.3596,-16.3956
037fdd71-17c0-4765-b23e-f53a2fcb30f1,74.938,23.8872,-17.3905
037fdd71-17c0-4765-b23e-f53a2fcb30f1,79.7052,25.3507,-18.4509
037fdd71-17c0-4765-b23e-f53a2fcb30f1,84.3901,26.7977,-19.4279
037fdd71-17c0-4765-b23e-f53a2fcb30f1,88.9958,28.1182,-20.3801
037fdd71-17c0-4765-b23e-f53a2fcb30f1,93.5086,29.3563,-21.3064
037fdd71-17c0-4765-b23e-f53a2fcb30f1,97.9114,30.5852,-22.2054
037fdd71-17c0-4765-b23e-f53a2fcb30f1,102.239,31.6883,-23.1098
037fdd71-17c0-4765-b23e-f53a2fcb30f1,106.515,32.723,-23.9448
037fdd71-17c0-4765-b23e-f53a2fcb30f1,110.683,33.7097,-24.7795
037fdd71-17c0-4765-b23e-f53a2fcb30f1,114.733,34.6613,-25.6236
037fdd71-17c0-4765-b23e-f53a2fcb30f1,118.786,35.4577,-26.4289
037fdd71-17c0-4765-b23e-f53a2fcb30f1,122.709,36.2437,-27.2525
037fdd71-17c0-4765-b23e-f53a2fcb30f1,126.564,36.9872,-28.0359
037fdd71-17c0-4765-b23e-f53a2fcb30f1,130.424,37.5597,-28.8051
037fdd71-17c0-4765-b23e-f53a2fcb30f1,134.186,38.1133,-29.5597
037fdd71-17c0-4765-b23e-f53a2fcb30f1,137.84,38.6324,-30.3187
037fdd71-17c0-4765-b23e-f53a2fcb30f1,141.451,39.134,-31.0255
037fdd71-17c0-4765-b23e-f53a2fcb30f1,144.944,39.5686,-31.7691
037fdd71-17c0-4765-b23e-f53a2fcb30f1,148.454,39.8949,-32.4623
037fdd71-17c0-4765-b23e-f53a2fcb30f1,151.835,40.1265,-33.2349
037fdd71-17c0-4765-b23e-f53a2fcb30f1,155.27,40.226,-33.9343
037fdd71-17c0-4765-b23e-f53a2fcb30f1,158.666,40.3458,-34.5637
037fdd71-17c0-4765-b23e-f53a2fcb30f1,162.01,40.4511,-35.1246
037fdd71-17c0-4765-b23e-f53a2fcb30f1,165.157,40.4883,-35.8079
037fdd71-17c0-4765-b23e-f53a2fcb30f1,168.357,40.4183,-36.4226
037fdd71-17c0-4765-b23e-f53a2fcb30f1,171.489,40.2918,-37.0338
037fdd71-17c0-4765-b23e-f53a2fcb30f1,174.558,40.1265,-37.6607
037fdd71-17c0-4765-b23e-f53a2fcb30f1,177.54,39.8948,-38.2939
037fdd71-17c0-4765-b23e-f53a2fcb30f1,180.529,39.5575,-38.9063
037fdd71-17c0-4765-b23e-f53a2fcb30f1,183.444,39.1918,-39.5135
037fdd71-17c0-4765-b23e-f53a2fcb30f1,186.355,38.797,-40.0747
037fdd71-17c0-4765-b23e-f53a2fcb30f1,189.29,38.1933,-40.6669
037fdd71-17c0-4765-b23e-f53a2fcb30f1,192.168,37.7441,-41.1262
037fdd71-17c0-4765-b23e-f53a2fcb30f1,194.908,37.1048,-41.7339
037fdd71-17c0-4765-b23e-f53a2fcb30f1,197.676,36.5106,-42.2348
037fdd71-17c0-4765-b23e-f53a2fcb30f1,200.403,35.857,-42.7355
037fdd71-17c0-4765-b23e-f53a2fcb30f1,203.155,35.0849,-43.2301
037fdd71-17c0-4765-b23e-f53a2fcb30f1,205.871,34.2731,-43.6986
037fdd71-17c0-4765-b23e-f53a2fcb30f1,208.449,33.3667,-44.2472
037fdd71-17c0-4765-b23e-f53a2fcb30f1,211.084,32.566,-44.6667
037fdd71-17c0-4765-b23e-f53a2fcb30f1,213.7,31.6053,-45.1259
037fdd71-17c0-4765-b23e-f53a2fcb30f1,216.295,30.5558,-45.6001
037fdd71-17c0-4765-b23e-f53a2fcb30f1,218.866,29.5193,-46.0314
037fdd71-17c0-4765-b23e-f53a2fcb30f1,221.411,28.4492,-46.4518
037fdd71-17c0-4765-b23e-f53a2fcb30f1,223.907,27.2824,-46.8997
037fdd71-17c0-4765-b23e-f53a2fcb30f1,226.325,25.965,-47.4044
037fdd71-17c0-4765-b23e-f53a2fcb30f1,228.775,24.7438,-47.838
037fdd71-17c0-4765-b23e-f53a2fcb30f1,231.17,23.4032,-48.3006
037fdd71-17c0-4765-b23e-f53a2fcb30f1,233.523,21.9793,-48.7873
037fdd71-17c0-4765-b23e-f53a2fcb30f1,235.964,20.5696,-49.2076
037fdd71-17c0-4765-b23e-f53a2fcb30f1,238.314,19.1108,-49.6549
037fdd71-17c0-4765-b23e-f53a2fcb30f1,240.662,17.5542,-50.1038
037fdd71-17c0-4765-b23e-f53a2fcb30f1,243.025,15.9255,-50.5444
037fdd71-17c0-4765-b23e-f53a2fcb30f1,245.294,14.3085,-50.9976
037fdd71-17c0-4765-b23e-f53a2fcb30f1,247.562,12.6296,-51.4389
037fdd71-17c0-4765-b23e-f53a2fcb30f1,249.833,10.8176,-51.8977
037fdd71-17c0-4765-b23e-f53a2fcb30f1,252.039,8.9547,-52.3624
037fdd71-17c0-4765-b23e-f53a2fcb30f1,254.373,7.13802,-52.7827
037fdd71-17c0-4765-b23e-f53a2fcb30f1,256.653,5.29336,-53.2169
037fdd71-17c0-4765-b23e-f53a2fcb30f1,258.812,3.21822,-53.6747
037fdd71-17c0-4765-b23e-f53a2fcb30f1,261.096,1.25313,-54.1002
037fdd71-17c0-4765-b23e-f53a2fcb30f1,263.272,-0.811389,-54.5477
037fdd71-17c0-4765-b23e-f53a2fcb30f1,265.384,-2.99135,-54.9891
037fdd71-17c0-4765-b23e-f53a2fcb30f1,267.525,-5.1417,-55.4181
037fdd71-17c0-4765-b23e-f53a2fcb30f1,269.767,-7.23747,-55.8537
037fdd71-17c0-4765-b23e-f53a2fcb30f1,271.976,-9.45673,-56.2728
037fdd71-17c0-4765-b23e-f53a2fcb30f1,274.185,-11.7254,-56.6882
037fdd71-17c0-4765-b23e-f53a2fcb30f1,276.333,-14.0508,-57.0997
037fdd71-17c0-4765-b23e-f53a2fcb30f1,278.472,-16.4137,-57.509
037fdd71-17c0-4765-b23e-f53a2fcb30f1,280.603,-18.8131,-57.9163
037fdd71-17c0-4765-b23e-f53a2fcb30f1,282.727,-21.2483,-58.3216
037fdd71-17c0-4765-b23e-f53a2fcb30f1,284.843,-23.7182,-58.725
037fdd71-17c0-4765-b23e-f53a2fcb30f1,286.953,-26.2222,-59.1267
037fdd71-17c0-4765-b23e-f53a2fcb30f1,289.057,-28.7591,-59.5265
037fdd71-17c0-4765-b23e-f53a2fcb30f1,291.155,-31.3282,-59.9247
4e868bdc-2c7f-4623-baf9-07844692eaea,-1.00598,-4.37351E-4,-0.97071
4e868bdc-2c7f-4623-baf9-07844692eaea,5.13762,1.26246,-1.30588
4e868bdc-2c7f-4623-baf9-07844692eaea,11.1047,2.53776,-1.63097
4e868bdc-2c7f-4623-baf9-07844692eaea,16.9039,3.81904,-1.94651
4e868bdc-2c7f-4623-baf9-07844692eaea,22.5506,5.06118,-2.23759
4e868bdc-2c7f-4623-baf9-07844692eaea,28.0421,6.31705,-2.50231
4e868bdc-2c7f-4623-baf9-07844692eaea,33.397,7.41259,-2.80637
4e868bdc-2c7f-4623-baf9-07844692eaea,38.605,8.53714,-3.15411
4e868bdc-2c7f-4623-baf9-07844692eaea,43.6914,9.53282,-3.56479
4e868bdc-2c7f-4623-baf9-07844692eaea,48.6593,10.4555,-3.99154
4e868bdc-2c7f-4623-baf9-07844692eaea,53.5137,11.3633,-4.37215
4e868bdc-2c7f-4623-baf9-07844692eaea,58.2474,12.2418,-4.80174
4e868bdc-2c7f-4623-baf9-07844692eaea,62.8866,13.0395,-5.18723
4e868bdc-2c7f-4623-baf9-07844692eaea,67.4211,13.8049,-5.61855
4e868bdc-2c7f-4623-baf9-07844692eaea,71.8654,14.4966,-6.04533
4e868bdc-2c7f-4623-baf9-07844692eaea,76.2176,15.165,-6.43621
4e868bdc-2c7f-4623-baf9-07844692eaea,80.4795,15.7743,-6.8585
4e868bdc-2c7f-4623-baf9-07844692eaea,84.6503,16.3605,-7.2871
4e868bdc-2c7f-4623-baf9-07844692eaea,88.7403,16.8734,-7.75079
4e868bdc-2c7f-4623-baf9-07844692eaea,92.757,17.34,-8.13948
4e868bdc-2c7f-4623-baf9-07844692eaea,96.7081,17.7338,-8.51119
4e868bdc-2c7f-4623-baf9-07844692eaea,100.584,18.0717,-8.89291
4e868bdc-2c7f-4623-baf9-07844692eaea,104.38,18.381,-9.34472
4e868bdc-2c7f-4623-baf9-07844692eaea,108.126,18.573,-9.77221
4e868bdc-2c7f-4623-baf9-07844692eaea,111.799,18.7707,-10.1985
4e868bdc-2c7f-4623-baf9-07844692eaea,115.416,18.9199,-10.61
4e868bdc-2c7f-4623-baf9-07844692eaea,118.985,18.9551,-11.0239
4e868bdc-2c7f-4623-baf9-07844692eaea,122.479,19.0542,-11.4382
4e868bdc-2c7f-4623-baf9-07844692eaea,125.936,18.9875,-11.8661
4e868bdc-2c7f-4623-baf9-07844692eaea,129.328,18.9792,-12.2811
4e868bdc-2c7f-4623-baf9-07844692eaea,132.698,18.7654,-12.6755
4e868bdc-2c7f-4623-baf9-07844692eaea,135.994,18.6051,-13.1107
4e868bdc-2c7f-4623-baf9-07844692eaea,139.249,18.3476,-13.5407
4e868bdc-2c7f-4623-baf9-07844692eaea,142.434,18.0973,-14.0013
4e868bdc-2c7f-4623-baf9-07844692eaea,145.608,17.6922,-14.4255
4e868bdc-2c7f-4623-baf9-07844692eaea,148.718,17.2978,-14.8742
4e868bdc-2c7f-4623-baf9-07844692eaea,151.797,16.826,-15.3185
4e868bdc-2c7f-4623-baf9-07844692eaea,154.836,16.2824,-15.7742
4e868bdc-2c7f-4623-baf9-07844692eaea,157.826,15.6976,-16.2383
4e868bdc-2c7f-4623-baf9-07844692eaea,160.786,15.069,-16.7097
4e868bdc-2c7f-4623-baf9-07844692eaea,163.717,14.4048,-17.1619
4e868bdc-2c7f-4623-baf9-07844692eaea,166.632,13.642,-17.6163
4e868bdc-2c7f-4623-baf9-07844692eaea,169.513,12.825,-18.0715
4e868bdc-2c7f-4623-baf9-07844692eaea,172.384,11.7962,-18.533
4e868bdc-2c7f-4623-baf9-07844692eaea,175.202,10.832,-19.01
4e868bdc-2c7f-4623-baf9-07844692eaea,178.002,9.79665,-19.4666
4e868bdc-2c7f-4623-baf9-07844692eaea,180.79,8.70509,-19.9273
4e868bdc-2c7f-4623-baf9-07844692eaea,183.552,7.58755,-20.3935
4e868bdc-2c7f-4623-baf9-07844692eaea,186.271,6.37827,-20.8816
4e868bdc-2c7f-4623-baf9-07844692eaea,188.978,5.0293,-21.3515
4e868bdc-2c7f-4623-baf9-07844692eaea,191.653,3.7668,-21.8201
4e868bdc-2c7f-4623-baf9-07844692eaea,194.301,2.3018,-22.3056
4e868bdc-2c7f-4623-baf9-07844692eaea,196.923,0.718861,-22.7758
4e868bdc-2c7f-4623-baf9-07844692eaea,199.547,-0.877844,-23.2546
4e868bdc-2c7f-4623-baf9-07844692eaea,202.125,-3.1646,-23.6739
4e868bdc-2c7f-4623-baf9-07844692eaea,204.701,-4.80468,-24.1367
4e868bdc-2c7f-4623-baf9-07844692eaea,207.249,-6.50771,-24.5999
4e868bdc-2c7f-4623-baf9-07844692eaea,209.778,-8.26349,-25.0652
4e868bdc-2c7f-4623-baf9-07844692eaea,212.289,-10.0713,-25.5326
4e868bdc-2c7f-4623-baf9-07844692eaea,214.782,-11.9303,-26.0022
4e868bdc-2c7f-4623-baf9-07844692eaea,217.257,-13.8398,-26.4744
4e868bdc-2c7f-4623-baf9-07844692eaea,219.716,-15.799,-26.949
4e868bdc-2c7f-4623-baf9-07844692eaea,222.159,-17.8072,-27.4263
4e868bdc-2c7f-4623-baf9-07844692eaea,224.586,-19.8635,-27.9065
4e868bdc-2c7f-4623-baf9-07844692eaea,226.998,-21.967,-28.3896
4e868bdc-2c7f-4623-baf9-07844692eaea,229.396,-24.1171,-28.8758
4e868bdc-2c7f-4623-baf9-07844692eaea,231.779,-26.3127,-29.3653
4e868bdc-2c7f-4623-baf9-07844692eaea,234.149,-28.5532,-29.8581
4e868bdc-2c7f-4623-baf9-07844692eaea,236.505,-30.8377,-30.3544
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,-0.685173,-4.19357E-4,-0.636093
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,6.25807,1.75479,-1.45535
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,12.9609,3.51726,-2.24523
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,19.4377,5.27943,-3.0076
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,25.7087,7.01439,-3.72825
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,31.7852,8.6692,-4.4518
6979aa56-ad7f-4e7d-bc07-5ebadba9bae5,37.6703,10.2744,-5.20921
